sample	tool	mode	stage	started_at	finished_at	wall_seconds	user_seconds	sys_seconds	max_rss_gb	io_input_mb	io_output_mb	command	exit_code
cami_ii_marine	viwrap	contigs	eval	2025-10-26T14:31:54Z	2025-10-26T14:32:05Z	10.910	9.850	1.050	0.925	0.005	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_ii_marine --tool viwrap --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_marine/viwrap/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/truth_profile.tsv --pred-contigs  --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/contigs.fna --paf  --threads 8	0
cami_ii_marine	tama	contigs	run	2025-10-26T14:32:05Z	2025-10-26T14:32:56Z	50.740	18.230	21.030	9.640	19.210	0.013	/mnt/HC_Volume_103721442/HYMET/bench/run_tama.sh --sample cami_ii_marine --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_marine/tama	0
cami_ii_marine	tama	contigs	eval	2025-10-26T14:32:56Z	2025-10-26T14:33:07Z	10.790	9.700	1.090	0.926	0.001	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_ii_marine --tool tama --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_marine/tama/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/truth_profile.tsv --pred-contigs  --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/contigs.fna --paf  --threads 8	0
cami_ii_marine	squeezemeta	contigs	run	2025-10-26T14:33:07Z	2025-10-26T14:33:08Z	0.420	0.270	0.140	0.013	0.000	0.076	/mnt/HC_Volume_103721442/HYMET/bench/run_squeezemeta.sh --sample cami_ii_marine --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_marine/squeezemeta	0
cami_ii_marine	squeezemeta	contigs	eval	2025-10-26T14:33:08Z	2025-10-26T14:33:19Z	10.960	9.830	1.120	0.925	0.000	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_ii_marine --tool squeezemeta --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_marine/squeezemeta/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/truth_profile.tsv --pred-contigs  --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/contigs.fna --paf  --threads 8	0
cami_ii_marine	megapath_nano	contigs	run	2025-10-26T14:33:19Z	2025-10-26T14:34:14Z	55.450	16.390	21.550	9.502	16.811	0.175	/mnt/HC_Volume_103721442/HYMET/bench/run_megapath_nano.sh --sample cami_ii_marine --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_marine/megapath_nano	0
cami_ii_marine	megapath_nano	contigs	eval	2025-10-26T14:34:14Z	2025-10-26T14:34:25Z	10.840	9.790	1.040	0.926	0.000	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_ii_marine --tool megapath_nano --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_marine/megapath_nano/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/truth_profile.tsv --pred-contigs  --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_marine/contigs.fna --paf  --threads 8	0
cami_ii_strainmadness	hymet	contigs	run	2025-10-26T14:34:25Z	2025-10-26T14:38:31Z	245.520	211.390	31.600	17.358	7.669	0.125	/mnt/HC_Volume_103721442/HYMET/bench/run_hymet.sh --sample cami_ii_strainmadness --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_strainmadness/hymet	0
cami_ii_strainmadness	hymet	contigs	eval	2025-10-26T14:38:31Z	2025-10-26T14:38:49Z	17.920	20.000	2.670	1.086	0.002	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_ii_strainmadness --tool hymet --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_strainmadness/hymet/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/truth_profile.tsv --pred-contigs /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_strainmadness/hymet/classified_sequences.tsv --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/contigs.fna --paf /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_strainmadness/hymet/resultados.paf --threads 8	0
cami_ii_strainmadness	kraken2	contigs	run	2025-10-26T14:38:49Z	2025-10-26T14:39:30Z	41.300	1.340	19.810	10.832	18.944	0.004	/mnt/HC_Volume_103721442/HYMET/bench/run_kraken2.sh --sample cami_ii_strainmadness --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_strainmadness/kraken2	0
cami_ii_strainmadness	kraken2	contigs	eval	2025-10-26T14:39:30Z	2025-10-26T14:39:43Z	12.740	12.990	1.790	0.926	0.004	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_ii_strainmadness --tool kraken2 --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_strainmadness/kraken2/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/truth_profile.tsv --pred-contigs /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_strainmadness/kraken2/classified_sequences.tsv --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/contigs.fna --paf  --threads 8	0
cami_ii_strainmadness	centrifuge	contigs	run	2025-10-26T14:39:43Z	2025-10-26T14:39:47Z	4.480	5.520	2.070	0.766	0.974	0.003	/mnt/HC_Volume_103721442/HYMET/bench/run_centrifuge.sh --sample cami_ii_strainmadness --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_strainmadness/centrifuge	0
cami_ii_strainmadness	centrifuge	contigs	eval	2025-10-26T14:39:47Z	2025-10-26T14:40:00Z	12.900	13.370	1.800	0.926	0.000	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_ii_strainmadness --tool centrifuge --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_strainmadness/centrifuge/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/truth_profile.tsv --pred-contigs /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_strainmadness/centrifuge/classified_sequences.tsv --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/contigs.fna --paf  --threads 8	0
cami_ii_strainmadness	ganon2	contigs	run	2025-10-26T14:40:00Z	2025-10-26T14:40:02Z	1.530	3.590	0.380	0.101	0.087	0.000	/mnt/HC_Volume_103721442/HYMET/bench/run_ganon2.sh --sample cami_ii_strainmadness --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_strainmadness/ganon2	0
cami_ii_strainmadness	ganon2	contigs	eval	2025-10-26T14:40:02Z	2025-10-26T14:40:15Z	12.580	13.440	1.590	0.925	0.000	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_ii_strainmadness --tool ganon2 --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_strainmadness/ganon2/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/truth_profile.tsv --pred-contigs /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_strainmadness/ganon2/classified_sequences.tsv --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/contigs.fna --paf  --threads 8	0
cami_ii_strainmadness	viwrap	contigs	run	2025-10-26T14:40:15Z	2025-10-26T14:43:08Z	173.690	897.200	36.730	18.378	0.177	0.177	/mnt/HC_Volume_103721442/HYMET/bench/run_viwrap.sh --sample cami_ii_strainmadness --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_strainmadness/viwrap	0
cami_ii_strainmadness	viwrap	contigs	eval	2025-10-26T14:43:08Z	2025-10-26T14:43:20Z	11.110	10.040	1.070	0.926	0.000	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_ii_strainmadness --tool viwrap --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_strainmadness/viwrap/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/truth_profile.tsv --pred-contigs  --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/contigs.fna --paf  --threads 8	0
cami_ii_strainmadness	tama	contigs	run	2025-10-26T14:43:20Z	2025-10-26T14:44:09Z	49.900	15.610	21.740	9.642	19.080	0.006	/mnt/HC_Volume_103721442/HYMET/bench/run_tama.sh --sample cami_ii_strainmadness --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_strainmadness/tama	0
cami_ii_strainmadness	tama	contigs	eval	2025-10-26T14:44:10Z	2025-10-26T14:44:21Z	11.110	10.040	1.060	0.925	0.000	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_ii_strainmadness --tool tama --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_strainmadness/tama/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/truth_profile.tsv --pred-contigs  --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/contigs.fna --paf  --threads 8	0
cami_ii_strainmadness	squeezemeta	contigs	run	2025-10-26T14:44:21Z	2025-10-26T14:44:21Z	0.380	0.250	0.120	0.013	0.000	0.038	/mnt/HC_Volume_103721442/HYMET/bench/run_squeezemeta.sh --sample cami_ii_strainmadness --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_strainmadness/squeezemeta	0
cami_ii_strainmadness	squeezemeta	contigs	eval	2025-10-26T14:44:21Z	2025-10-26T14:44:32Z	10.790	9.730	1.050	0.925	0.000	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_ii_strainmadness --tool squeezemeta --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_strainmadness/squeezemeta/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/truth_profile.tsv --pred-contigs  --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/contigs.fna --paf  --threads 8	0
cami_ii_strainmadness	megapath_nano	contigs	run	2025-10-26T14:44:32Z	2025-10-26T14:45:26Z	53.810	14.310	21.490	9.502	16.739	0.101	/mnt/HC_Volume_103721442/HYMET/bench/run_megapath_nano.sh --sample cami_ii_strainmadness --contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/contigs.fna --threads 8 --out /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_strainmadness/megapath_nano	0
cami_ii_strainmadness	megapath_nano	contigs	eval	2025-10-26T14:45:26Z	2025-10-26T14:45:37Z	11.150	10.120	1.030	0.926	0.000	0.000	/mnt/HC_Volume_103721442/HYMET/bench/lib/run_eval.sh --sample cami_ii_strainmadness --tool megapath_nano --pred-profile /data/HYMET/results/cami/contig_full/run_20251026T130015Z/raw/contigs/cami_ii_strainmadness/megapath_nano/profile.cami.tsv --truth-profile /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/truth_profile.tsv --pred-contigs  --truth-contigs /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/truth_contigs.tsv --pred-fasta /mnt/HC_Volume_103721442/HYMET/bench/data/cami_ii_strainmadness/contigs.fna --paf  --threads 8	0
